username,engagement,like_count,comment_count,share_count,view_count,hashtags,age_group,relatability_label,relatability_score
anon_0100,0.0194394213381555,27,14,2,2212,"['pregnant', 'pregnantlife', 'fyp', 'maha', 'homebirth', 'worryaboutyourself', 'sahm', 'creatorsearchinsights']",age1,personal experience,0.2780596613883972
anon_0101,0.0324118207816968,24,10,0,1049,"['morningroutine', 'goodwill', 'pregnantlife', 'firstvlog', 'dayinmylife', 'sahm', 'saturdayvlog', 'morningvlog', 'familyvlog', 'thrifthaul', 'firstvlogpost', 'pregnanttiktok']",age1,everyday life situation,0.6788254380226135
anon_0054,0.0624486442070665,216,6,6,3651,"['pregnancy', 'postpartum', 'homebirth', 'doula', 'sahm', 'ugc', 'momof3', 'naturalbirth', 'birthworker', 'homebirthmom', 'postpartumhealing', 'ugcmom', 'ugcsahm', 'postpartumhealingtips']",age1,relatable content,0.4551914930343628
anon_0102,0.0445859872611464,42,6,1,1099,"['burn', 'mom', 'pregnancy', 'pregnant', 'utah', 'sahm', 'workoutclass', 'workoutvlog', 'burnbootcamp', 'burnbootcamphighland']",age1,relatable content,0.2447700053453445
anon_0103,0.1310344827586207,64,7,5,580,"['trending', 'babyboy', 'pregnancy', 'creator', 'ftm', 'pregnantlife', 'fyp', 'sahm', '35weekspregnant']",age1,relatable content,0.2978932559490204
anon_0104,0.1775836972343522,99,23,0,687,"['viral', 'pregnant', 'momlife', 'fyp', 'sahm', 'girlmom', 'momsoftiktok', 'momsupportingmoms']",age1,relatable content,0.4438160359859466
anon_0105,0.1346938775510204,59,4,3,490,"['daughter', 'love', 'family', 'wedding', 'goodmorning', 'babygirl', 'humor', 'pregnancy', 'lifeisgood', 'lovemylife', 'married', 'savemoney', 'marriedlife', 'proposal', 'firsttimemom', 'sahm', 'sahmlife']",age1,everyday life situation,0.3121030926704407
anon_0106,0.0357142857142857,9,4,0,364,"['newhouse', 'stayathomemom', 'sahm', 'firsttimehomebuyer', 'momsoftiktok', 'pregnanttiktok', 'machinelearningengineer', 'newconstructionhouse', 'providermen', 'softlifestyle❤️', 'comptiaaplus', 'wgucybersecurity']",age1,relatable content,0.5426199436187744
anon_0052,0.0469994689325544,321,7,26,7532,"['pregnant', 'firsttimemom', 'sahm', 'sahmlife', 'millenialmom', 'momsoftiktok', 'husbandsoftiktok', 'pregnancytiktok']",age1,everyday life situation,0.9945586919784546
anon_0107,0.1072386058981233,30,8,2,373,"['pregnancy', 'pregnant', 'secondbaby', 'sahm', 'sahmlife', 'babytok', 'babyproducts', 'momtok', 'babytiktok', 'momtiktok', 'babyessentials']",age1,everyday life situation,0.3023390173912048
anon_0108,0.0135459533607681,71,6,2,5832,"['mom', 'pregnancy', 'pregnant', 'pregnancycravings', 'sahm', 'momsoftiktok']",age1,relatable content,0.9532442092895508
anon_0109,0.1016949152542373,18,6,0,236,"['pregnancy', 'momlife', 'sahm', 'momtok', 'overwhelmedmom']",age1,relatable content,0.9779269099235536
anon_0110,0.0838946723821188,2590,13,0,31027,"['motherhood', 'pregnancy', 'onemore', 'fyp', 'sahm', 'homemaker']",age1,relatable content,0.4743732511997223
anon_0111,0.0226072258609761,103,4,0,4733,"['pregnancy', 'pregnant', 'pregnantlife', 'reset', 'sahm', '3rdtrimester', '34weekspregnant', '8monthspregnant', 'resetwithme']",age1,relatable content,0.2728208899497986
anon_0081,0.1516853932584269,47,5,2,356,"['mom', 'trending', 'viral', 'meme', 'foryou', 'pregnant', 'momlife', 'fyp', 'sahm', 'sahmlife', 'momtok', 'sahmomsbelike', 'momsoftiktok', 'sahmsoftiktok', 'sahmtok', 'memecut']",age1,everyday life situation,0.24174565076828
anon_0112,0.1185682326621924,49,4,0,447,"['morningroutine', 'pregnant', 'sahm', 'ditl', 'sahmlife', 'minivlog', 'afternoonroutine', '40weekspregnant', 'pregnanttiktok', 'sahmomlife', 'sahmsoftiktok']",age1,relatable content,0.9768928289413452
anon_0113,0.0914285714285714,27,3,2,350,"['tiktok', 'toddlers', 'playground', 'foryou', 'pregnant', 'momsbelike', 'bigmama', 'schoolkids', 'stayathomemom', 'sahm', 'momtok', 'foryoupage', 'kidtok', 'pregnanttiktok']",age1,relatable content,0.2910193800926208
anon_0114,0.2542372881355932,12,3,0,59,"['foryou', 'postpartum', 'fyp', 'sahm', 'birthstory', 'momsoftiktok', 'pregnanttiktok']",age1,relatable content,0.5008653402328491
anon_0081,0.0718038528896672,35,5,1,571,"['pregnant', 'sahm', 'babiesoftiktok', 'momsoftiktok']",age1,relatable content,0.4570282995700836
anon_0077,0.0951456310679611,47,2,0,515,"['motherhood', 'coffeeaddict', 'pregnant', 'fyp', 'sahm', 'sahmlife', 'momof3', 'thirdtrimester', 'exhaustedmom', 'soloparenting', 'momcontent', 'realisticmomlife']",age1,everyday life situation,0.3763284087181091
anon_0059,0.2409937888198757,126,60,8,805,"['pregnant', 'momof5', 'sahm', 'momof6', 'homeschoolmom', 'momsoftiktok']",age1,relatable content,0.7529327869415283
anon_0115,0.1560891938250428,81,8,2,583,"['marriedlife', 'newlyweds', 'postpartumbody', 'sahm', 'marriagehumor', 'pregnanttiktok', 'postpartumrecovery']",age1,relatable content,0.8280665874481201
anon_0116,0.0424528301886792,17,1,0,424,"['snow', 'milk', 'viral', 'pregnant', 'momlife', 'fyp', 'sahm', 'foryoupage', 'momsoftiktok']",age1,relatable content,0.8272550106048584
anon_0117,0.0966850828729281,31,3,1,362,"['pregnant', 'pregnantlife', 'fyp', 'pregnantbelly', 'sahm', 'fypage', 'pregnanttiktok', 'fypシ', 'fyppppppppppppppppppppppp']",age1,everyday life situation,0.2697169482707977
anon_0118,0.1023622047244094,39,10,3,508,"['viral', 'helpme', 'pregnant', 'fyp', 'boymom', 'sahm', 'fypシ', 'blackgirlmagic✨']",age1,relatable content,0.8288386464118958
anon_0119,0.077127659574468,22,7,0,376,"['mom', 'shopping', 'walmart', 'groceries', 'target', 'pregnant', 'sahm', 'momofthree']",age1,everyday life situation,0.3056444227695465
anon_0120,0.1366279069767441,39,8,0,344,"['love', 'mom', 'photooftheday', 'trending', 'viral', 'f4f', 'selflove', 'l4l', 'pregnant', '6monthspregnant', 'fyp', 'february', 'momchallenge', 'selfimprovement', 'sahm', 'pregnantwithtwins', 'momsoftiktok', 'pnwmom', 'sahwm', 'momsfollowingmoms']",age1,relatable content,0.4781023263931274
anon_0121,0.0646408839779005,105,10,2,1810,"['wife', 'dreams', 'viral', 'pregnancy', 'foryou', 'christian', 'pregnant', 'fyp', 'sahm', 'thirdtrimester', 'foryoupage', 'momsoftiktok']",age1,relatable content,0.5317447185516357
anon_0089,0.0627705627705627,55,3,0,924,"['daughter', 'girlsday', 'teamwork', 'ootd', 'pregnancy', 'momlife', 'fyp', 'vlog', 'yap', 'sahm', 'ditl', 'teamworkmakesthedreamwork', 'momtok', 'babyootd', 'momsoftiktok', 'fypppp']",age1,everyday life situation,0.4769125580787658
anon_0122,0.0518308120530083,15914,124,1261,333759,"['viral', 'pregnant', 'nurse', '2', 'pregnantlife', 'fyp', 'pregnantmama', '7weekspregnant', '6weekspregnant', 'sahm', 'explorepage', '2under2', 'foryourpage', 'laboranddelivery', 'papsmear', 'obappointment', 'pregnancysymptom', 'ultrasoundappointment']",age1,relatable content,0.9729379415512084
anon_0123,0.062135922330097,26,6,0,515,"['foryou', 'creator', 'sahm', 'tatemcrae', 'momtok', 'momsoftiktok', 'pregnanttiktok']",age1,relatable content,0.6685930490493774
anon_0124,0.1228915662650602,40,11,0,415,"['ootd', 'trending', 'outfitoftheday', 'pregnantlife', 'fyp', 'momstyle', 'pregnantmom', 'sahm', 'springfashion', 'toddlershoes', '2under2', 'toddlerfashion', 'thirdtrimester', 'toddlertiktok', 'momsoftiktok', 'pregnancyfashion', 'toddleroutfits', 'pregnancyoutfit', 'pregnancytiktok', 'sahmootd', 'pregnantootd', 'bumpfit']",age1,everyday life situation,0.4647276103496551
anon_0125,0.0639470782800441,106,9,1,1814,"['lifestyle', 'relatable', 'trending', 'pregnant', 'fyp', 'dayinmylife', 'sahm', 'momsoftiktok']",age1,relatable content,0.5286985635757446
anon_0126,0.0659630606860158,24,1,0,379,"['pregnancy', 'pregnant', 'babyontheway', 'fyp', 'duedate', 'aprilbaby', 'sahm']",age1,relatable content,0.2793847620487213
anon_0081,0.1214574898785425,54,6,0,494,"['pregnant', 'postpartum', 'breastfeeding', 'sahm', 'babytok', 'breastmilk', 'momsoftiktok', 'pumpingmom']",age1,relatable content,0.3694052994251251
anon_0042,0.0457516339869281,60,3,0,1377,"['diy', 'homedepot', 'pregnant', 'newhouse', 'projects', 'sherwinwilliams', 'sahm', 'nurserydecor']",age1,shared experience,0.2771379947662353
anon_0127,0.0721649484536082,72,22,4,1358,"['pregnant', 'sahm', '2under2', 'momtok', 'microinfluencer', 'mominfluencer']",age1,relatable content,0.3652451336383819
anon_0128,0.0977099236641221,34,27,3,655,"['pregnancy', 'ttc', 'sahm', 'sahmlife', 'affiliatemarketing', 'pregnancyjourney', 'tiktokshopping', 'tiktokshop', 'ttcjourney', 'pregnancyafterloss', 'pregnancyaftermiscarriage', 'affiliatemarketingforbeginners', 'sahmsoftiktok', 'pregnancyafterinfertility', 'creatorsearchinsights', 'tiktokshophowtoguide', 'creatorsearchinsightsincentive']",age1,personal experience,0.2657501995563507
anon_0129,0.0809563307374468,10018,444,79,130206,"['mom', 'foryou', 'pregnant', 'fyp', 'sahm', 'pregnancyannouncement', 'mamaof2', 'momsoftiktok', 'momfluencer']",age1,everyday life situation,0.4123691320419311
anon_0092,0.0691244239631336,9,6,0,217,"['foryou', 'pregnant', 'grwm', 'pregnantlife', '6monthspregnant', 'fyp', 'boymom', '7monthspregnant', 'babynumber2', 'sahm', 'sahmlife', '2under2', '27weekspregnant', 'pregnanttiktok', 'fypシ', 'grwmroutine', 'grwmmakeup', 'sahmsoftiktok']",age1,relatable content,0.2969091236591339
anon_0130,0.0614657210401891,25,1,0,423,"['pregnancy', 'foryou', 'christmasbaby', 'stm', 'decemberbaby', 'sahm', 'holidaybaking', 'thirdtrimester', 'pregnanttiktok', 'fypシ゚viral']",age1,everyday life situation,0.2758340239524841
anon_0131,0.1217587373167981,101,6,1,887,"['cooking', 'viral', 'pregnant', 'fyp', 'sahm', 'momsoftiktok', 'fypツ']",age1,relatable content,0.3273578286170959
anon_0132,0.1669941060903732,77,8,0,509,"['pregnancy', 'pregnantlife', 'secondchild', 'sahm', '2under2', 'babiesoftiktok', 'momsoftiktok', '2under2life', 'homebirthbaby', 'vbacbaby', 'homebirthmom']",age1,everyday life situation,0.3982083797454834
anon_0133,0.011510940578658,108,1,2,9643,"['pregnant', 'pregnantlife', 'bigfamily', 'momof4', 'sahm', 'girlmom', 'pregnancyjourney', 'pregnanttiktok', 'pregnancyfashion']",age1,personal experience,0.2640069425106048
anon_0134,0.0186219739292365,7,2,1,537,"['selflove', 'pregnancy', 'getreadywithme', 'grwm', 'dailyroutine', 'pregnantlife', 'selfcare', 'skincare', 'stayathomemom', 'skincareroutine', 'pregnantmama', 'sahm', 'pregnancylife', '13weekspregnant', 'momtok', 'secondtrimester', 'fypage', 'utahmom', 'momsoftiktok', 'pregnant🤰', 'pregnanttiktok', 'grwmroutine', 'fypシ゚viral', 'sahmtok']",age1,relatable content,0.4828585386276245
anon_0054,0.1482142857142857,64,19,0,560,"['pregnantlife', 'momof4', 'sahm', 'baby4', '3under3']",age1,relatable content,0.2876322865486145
anon_0135,0.0858257477243173,120,10,2,1538,"['mom', 'pregnant', 'momlife', 'sahm', 'sahmlife', 'thirdtrimester', '38weekspregnant', 'sahmomsbelike', 'momsoftiktok', 'sahmsoftiktok', 'pregnancytiktok']",age1,everyday life situation,0.2946053445339203
anon_0136,0.0770547945205479,44,1,0,584,"['alone', 'babies', 'teamwork', 'scared', 'babyboy', 'pregnancy', 'postpartum', 'youngmom', 'singlemom', 'youllbefine', 'mentalhealthmatters', 'sahm', 'momsoftiktok']",age1,relatable content,0.2468445152044296
anon_0137,0.0706179066834804,54,2,0,793,"['pregnancy', 'pregnantmom', 'sahm', '28weekspregnant', 'thirdtrimester', 'laboranddelivery']",age1,relatable content,0.5356189012527466
anon_0138,0.010932695592757,31,1,0,2927,"['pregnant', 'momlife', 'vlog', 'sahm', 'sahmlife', 'momvlog', 'momtok', '25weekspregnant', 'momsoftiktok', 'sahmsoftiktok']",age1,relatable content,0.6131033301353455
anon_0081,0.1086065573770491,52,1,0,488,"['mom', 'couple', 'latina', 'viral', 'foryou', 'pregnant', 'marriedlife', 'momlife', 'fyp', 'sahm', 'sahmlife', 'momtok', 'sahmomsbelike', 'momsoftiktok', 'sahmsoftiktok']",age1,relatable content,0.3021490573883056
anon_0139,0.1111111111111111,26,6,0,288,"['christmas', 'memories', 'grandma', 'grandmother', 'childhood', 'viral', 'pregnancy', 'pregnant', 'slavic', 'nostalgia', 'booties', 'croatia', 'fyp', 'croatian', 'christmasbaby', 'sahm', 'momtok', 'foryoupage', 'knitbabybooties', 'knitbabysocks']",age1,relatable content,0.2451725304126739
anon_0095,0.0840336134453781,32,8,0,476,"['babyboy', 'pregnancy', 'forevermybaby', 'itsgolden', 'sahm', 'momtok', 'momsoftiktok', 'capcut']",age1,relatable content,0.3432254493236542
anon_0140,0.0225901398086828,298,8,1,13590,"['motherhood', 'pregnancy', 'boymom', 'firsttimemom', 'sahm', '2ndtrimester', 'secondtrimester']",age1,everyday life situation,0.2782840728759765
anon_0141,0.0776699029126213,16,8,0,309,"['meme', 'pregnant', 'breastfeeding', 'sahm', '2under2', '31weeks', 'capcut', 'fypシ゚viral', 'memecut']",age1,personal experience,0.2460215985774994
anon_0142,0.048728813559322,43,2,1,944,"['dayinthelife', 'pregnant', 'fyp', 'vlogmas', 'dayinmylife', 'sahm', 'minivlog']",age1,everyday life situation,0.5027353167533875
anon_0143,0.0807174887892376,59,6,7,892,"['cooking', 'pregnant', 'sahm']",age1,relatable content,0.5460619330406189
anon_0144,0.056328932261768,760,24,1,13936,"['pregnancy', 'momlife', 'sahm', '2under2', '3rdtrimester', 'vbac', '34weekspregnant', 'momsoftiktok', '2ndpregnancy', 'tolac', '34weekappointment', 'theminiboss__']",age1,relatable content,0.2649712860584259
anon_0145,0.1560693641618497,55,23,3,519,"['delicious', 'yummy', 'drinks', 'motherhood', 'moms', 'athome', 'pregnant', 'momlife', 'trendingsong', 'sahm', 'matcha', 'matchalatte', 'momtok', 'coldfoam', 'momsoftiktok']",age1,relatable content,0.3082737624645233
anon_0146,0.2028368794326241,136,5,2,705,"['breakfast', 'pregnant', 'pregnantmama', 'sahm', 'momof3', 'momtok', 'momsoftiktok']",age1,relatable content,0.9843586087226868
anon_0028,0.0716417910447761,22,2,0,335,"['mom', 'pregnant', 'letsbefriends', 'momlife', 'pregnantlife', 'sahm', 'sahmlife', 'momtok', 'sahmof3', 'momsoftiktok', 'tiktokshutdown', 'sahmsoftiktok', 'letsbefriendssssssss', 'sahmtok', 'momtoktakeover']",age1,shared experience,0.3507150113582611
anon_0147,0.113564668769716,32,4,0,317,"['pregnantlife', 'sahm', 'momsoftiktok', 'sahmsoftiktok', 'pregnantsahm', 'momlifewithmaddie']",age1,relatable content,0.3618751764297485
anon_0148,0.0189928057553956,64,2,0,3475,"['poolday', 'pregnant', 'grwm', 'youngmum', 'sahm']",age1,relatable content,0.3803739845752716
anon_0149,0.0484785972150593,84,10,0,1939,"['nails', 'white', 'comewithme', 'pregnant', 'nailday', 'fyp', 'whitenails', 'sahm', 'squarenails', 'nailinspo', 'nails💅', 'fypage', 'comewithmetogetmynailsdone']",age1,relatable content,0.2335868924856186
anon_0126,0.0728470310656704,703,22,16,10172,"['funny', 'pregnancy', 'pregnant', 'babymama', 'babybump', 'preggo', 'babyontheway', 'momlife', 'fyp', 'sahm', 'thirdtrimester', 'sahmof2']",age1,everyday life situation,0.3120771050453186
anon_0150,0.0269323003135952,136,3,7,5421,"['daughter', 'disney', 'mama', 'tangled', 'pregnant', 'poetry', 'littemermaid', 'sahm', 'Moana2', 'mamapoetry']",age1,relatable content,0.3592153787612915
anon_0151,0.1146589259796806,72,6,1,689,"['pregnant', 'pregnantlife', 'sahm', 'momsoftiktok', 'parentsoftiktok', 'pregnanttiktok']",age1,relatable content,0.9908902645111084
anon_0152,0.113311837862736,244,2,0,2171,"['morningroutine', 'pregnancy', 'pregnant', 'momlife', 'youngmom', 'sahm', 'journaling', 'pregnancyafterloss', 'ectopicpregnancysurvivor']",age1,everyday life situation,0.5429983735084534
anon_0153,0.0913461538461538,14,5,0,208,"['trend', 'pregnant', 'fyp', 'products', 'sahm', 'carolsdaughter']",age1,relatable content,0.9899871945381165
anon_0154,0.1369193154034229,45,11,0,409,"['morningroutine', 'pregnancy', 'fyp', 'skincareroutine', 'sahm', 'sahmlife', 'thirdtrimester', 'momtok', 'foryoupage', 'momsoftiktok', 'sahmsoftiktok', 'sahmroutine']",age1,everyday life situation,0.4754325747489929
anon_0155,0.0143540669856459,66,2,1,4807,"['pregnant', 'fyp', 'sahm', '39weeks']",age1,relatable content,0.3061037063598633
anon_0156,0.1501706484641638,78,10,0,586,"['pregnant', 'momlife', 'sahm', 'sahmlife', 'nesting', 'momof2', '25weekspregnant', 'sahmof2', 'nestingmommas', 'nestwithme', 'pregnantsahm']",age1,relatable content,0.2594808042049408
anon_0157,0.0459770114942528,21,3,0,522,"['hair', 'moving', 'twins', 'pregnant', 'packing', 'momlife', 'fyp', 'boymom', 'sahm', 'ditl', 'momsoftiktok']",age1,relatable content,0.3648223578929901
anon_0158,0.0676691729323308,26,1,0,399,"['countdown', 'mom', 'pregnancy', 'foryou', 'pregnant', 'momlife', 'fyp', 'sahm', 'genderreveal']",age1,relatable content,0.968749225139618
anon_0089,0.0864600326264274,91,14,1,1226,"['zara', 'ootd', 'pregnancy', 'momlife', 'fyp', 'sahm', 'zarababy', 'babyootd', 'fypppp', 'momfluencer']",age1,everyday life situation,0.3853985667228699
anon_0159,0.0014760147601476,1,1,0,1355,"['family', 'dinner', 'pregnant', 'pregnancycravings', 'pregnantmom', 'sahm', 'nycpizza', 'pizzarecipe', 'newyorkstylepizza', 'dinnerrecipe', 'dinneridea']",age1,relatable content,0.2596227824687958
anon_0160,0.1811238406983087,313,19,0,1833,"['mommy', 'az', 'babyboy', 'pregnancy', 'pregnant', 'fyp', 'sahm', 'newmom', 'pregnanttiktok']",age1,relatable content,0.3566227853298187
anon_0161,0.0663956639566395,47,1,1,738,"['motherhood', 'pregnancy', 'sahm', 'momsoftiktok']",age1,relatable content,0.3857137262821197
anon_0095,0.0356835769561478,67,16,0,2326,"['relatable', 'pregnancy', 'foryou', 'pregnant', 'momlife', 'fyp', 'boymom', 'pregnantmama', 'sahm', '2under2', 'relatablemom', 'momtok', 'tiktokmom', 'momsoftiktok']",age1,relatable content,0.9707072973251344
anon_0162,0.0586592178770949,18,3,0,358,"['pregnant', 'nc', 'fyp', 'sahm']",age1,relatable content,0.7827167510986328
anon_0163,0.0899182561307901,32,1,0,367,"['pregnant', 'momlife', 'sahm', 'sahmlife', 'nesting', 'momlifebelike', 'sahmof3', 'momsoftiktok', 'sahmsoftiktok', 'sahmtok']",age1,relatable content,0.6058890223503113
anon_0164,0.1016949152542373,18,6,0,236,"['follow', 'teamwork', 'vibes', 'youtuber', 'pregnant', 'following', 'fyl', 'wfh', 'sahm', 'desktop', 'blacktiktok', 'momsoftiktok', 'youtubersentiktok', 'fyppppppppppppppppppppppp', 'fypシ゚viral', 'pregnanttok']",age1,relatable content,0.248329222202301
anon_0165,0.0628318584070796,68,2,1,1130,"['christmas', 'mom', 'ootd', 'wifey', 'babyboy', 'pregnant', 'december', 'momlife', 'nightroutine', 'pregnantlife', 'february', 'boymom', 'stayathomemom', 'pregnantmama', 'vlogmas', 'sahm', 'diml', 'momsoftiktok', 'pregnanttiktok', 'sahmsoftiktok']",age1,everyday life situation,0.5688468217849731
anon_0166,0.0903647346823761,10182,59,21,113562,"['lifestyle', 'motherhood', 'pregnancy', 'momlife', 'sahm', 'momof2', 'girlmom', 'pregnancylife', 'ditlofamom']",age1,relatable content,0.9578391909599304
anon_0167,0.2725663716814159,109,43,2,565,"['cleaning', 'laundry', 'foryou', 'pregnant', 'fyp', 'sahm', 'momsoftiktok', 'cleantok', 'laundrytok']",age1,everyday life situation,0.308443546295166
anon_0168,0.0744680851063829,13,1,0,188,"['pregnant', 'parents', 'fyp', 'sahm', 'momtok', 'momsoftiktok', 'foryoupage❤️❤️']",age1,relatable content,0.9951404333114624
anon_0169,0.0171306209850107,70,1,9,4670,"['hellokitty', 'trending', 'viral', 'moms', 'aesthetic', 'foryou', 'momlife', 'pregnantlife', 'fyp', 'girlythings', 'lifehacks', 'momhack', 'restock', 'organization', 'firsttimemom', 'sahm', 'sahmlife', 'newmom', 'nesting', 'momhacks', 'babytok', 'giftideas', 'musthaves', 'paratii', 'thirdtrimester', 'fypage', 'momsoftiktok', 'tiktokmademedoit', 'tiktokshop', 'nurserydecor', 'organizedhome', 'tiktokmademebuyit', 'storagehacks', 'homefinds', 'nestingmommas', 'nestwithme']",age1,relatable content,0.7281253933906555
